display_id,ad_id,clicked,ad_document_id
450,170780,1,1426552
450,173393,0,1387612
451,151069,0,1044683
451,202812,0,1128940
451,225438,0,1155224
451,317915,1,1732076
452,111050,1,1173341
452,173388,0,947798
453,46990,0,962804
453,50217,1,970565
453,50640,0,869942
453,64321,0,933663
453,87233,0,988034
453,184717,0,1462705
454,58187,0,986728
454,79731,0,1087127
454,105764,0,1151028
454,111199,1,1174115
454,242692,0,1535449
454,243790,0,1604002
454,246975,0,1100702
454,254500,0,1109881
454,328480,0,1760291
455,35222,0,870238
455,140940,0,1183136
455,144741,0,1337362
455,149541,0,1106570
455,229485,0,1576137
455,257743,1,1628817
456,45114,0,902338
456,79828,0,1087593
456,154922,0,1116986
456,173398,0,1156616
456,225457,1,1155223
457,141481,1,1109912
457,333817,0,1779211
458,92190,0,1126718
458,116984,0,967340
458,133751,0,925820
458,162754,1,1292723
459,52856,0,977698
459,82782,0,1086686
459,98328,0,991950
459,152840,0,1310304
459,155498,0,1324979
459,162119,0,1106050
459,162133,1,1405507
459,185906,0,1463456
459,242682,0,1602262
460,47942,0,358646
460,65117,0,1043039
460,126587,0,1257468
460,133366,0,1044853
460,223934,1,1563558
461,86035,0,1103669
461,118826,0,1203152
461,139682,1,826636
461,150862,0,1098103
461,180923,0,1151028
461,196705,0,1465603
461,270253,0,1459908
461,284533,0,1563429
461,288399,0,1301965
462,92759,1,1128271
462,112851,0,1177265
462,136785,0,1148170
462,153674,0,931586
462,326074,0,1679102
463,28270,0,845272
463,38813,1,910765
463,104911,0,1158823
463,170148,0,1368736
463,187292,0,1116986
463,221740,0,1343699
463,221782,0,647796
463,240837,0,747296
463,327054,0,1086095
463,327114,0,1163344
464,3358,1,356867
464,8656,0,549459
464,58238,0,998787
464,85397,0,1101631
464,153430,0,987161
464,171667,0,1430220
465,111031,1,1172392
465,138564,0,1315493
465,176462,0,1323567
465,190281,0,1395209
465,255418,0,1158814
465,284533,0,1563429
466,76767,0,981626
466,141421,0,1312695
466,227325,0,1570286
466,236982,1,1475947
466,257479,0,1627273
467,50856,0,963881
467,72346,0,902720
467,97177,1,1095751
468,153775,1,1378988
468,187797,0,1116986
469,243265,0,1602686
469,250083,0,1618502
469,256392,1,1626651
469,280430,0,1601512
470,48036,0,965231
470,152121,1,1116123
470,167634,0,1346980
470,235339,0,1587958
471,22811,0,634187
471,164323,0,1408591
471,173384,0,947798
471,198155,1,1387840
472,103149,1,833930
472,268548,0,1377696
472,281597,0,1675035
472,285985,0,1130922
473,179834,0,1452110
473,208264,0,1527502
473,324776,1,1749555
473,330515,0,1767220
474,129305,0,1276491
474,141898,1,1326696
474,149541,0,1106570
474,153417,0,972176
474,330795,0,1765932
474,330796,0,1767101
475,11852,0,450888
475,83663,0,1043039
475,173398,1,1156616
475,198132,0,1128842
475,225459,0,1155223
476,15861,0,709005
476,34909,0,872341
476,75959,0,1078193
476,138353,0,786803
476,155508,0,819561
476,167562,0,396474
476,173006,0,1031141
476,201509,1,1083031
476,285722,0,1563429
477,59628,1,1019158
477,144739,0,1337362
477,149541,0,1106570
477,172432,0,1432967
478,124586,1,1247333
478,216100,0,1548042
479,112286,0,1176584
479,163139,0,1360929
479,237858,1,1596619
480,92759,0,1128271
480,134057,1,1139308
480,173233,0,744795
480,237444,0,626581
480,242759,0,1576084
481,48185,0,964140
481,79828,0,1087593
481,89726,0,875012
481,147993,0,929998
481,170996,1,1426995
481,211047,0,1534322
482,83251,0,1086326
482,99542,0,929443
482,100945,0,1050787
482,242759,0,1576084
482,252869,1,1374541
483,2755,0,1021611
483,2804,0,332987
483,21806,0,801992
483,30685,0,518717
483,52147,1,920832
484,123944,1,1161642
484,158753,0,1392848
484,199605,0,1508849
484,288396,0,1301965
485,59607,0,927645
485,116148,1,393819
485,123849,0,985451
485,137124,0,1225364
485,152564,0,1373396
485,202812,0,1128940
486,173403,0,1387632
486,202812,1,1128940
486,225438,0,1155224
486,309842,0,1681648
487,13508,0,221343
487,16659,1,733588
487,76232,0,89732
487,85053,0,1100596
487,85830,0,1103090
487,104039,0,874417
488,17790,0,747935
488,32529,0,257734
488,44951,0,700510
488,169630,0,1422929
488,179013,0,1351158
488,270195,1,1227639
489,111054,0,1173249
489,173393,0,1387612
489,220863,0,1167035
489,287157,1,1575164
490,60427,1,1022753
490,225439,0,1155224
490,236091,0,1591645
490,331398,0,1019847
491,29545,0,786955
491,39008,0,911596
491,109540,1,1170136
491,120994,0,1211786
491,129128,0,1274608
491,138802,0,1316560
492,142607,0,1328059
492,163111,1,1409139
492,225444,0,1155227
492,250963,0,1083868
493,4160,0,345430
493,64821,0,1041904
493,69463,0,1059920
493,101761,0,1152210
493,146322,0,1343856
493,155562,1,972591
494,116327,1,1160307
494,279048,0,1484436
494,291634,0,1690185
495,83251,0,1086326
495,144337,1,1263513
495,184709,0,1405160
495,242759,0,1576084
495,285979,0,1130922
496,44460,0,944343
496,124745,0,1243522
496,126703,0,1172118
496,215666,1,1547151
497,171379,0,1429017
497,187060,1,822035
497,187280,0,1116986
497,255013,0,1150712
497,288385,0,1301965
497,314765,0,1102706
498,41898,0,932110
498,55518,0,982695
498,86683,0,1106570
498,121897,0,1220060
498,139682,0,826636
498,146244,1,1327011
498,187287,0,1116986
498,228959,0,1141938
498,306626,0,1710579
499,47902,1,965468
499,137364,0,1225362
499,137368,0,1225363
499,238431,0,1598289
499,243428,0,1603387
500,28274,0,845272
500,111035,0,1173249
500,147700,1,954430
500,147734,0,163359
500,151028,0,1270285
500,173130,0,1302484
500,180923,0,1151028
500,324193,0,1617964
501,45094,0,779939
501,78426,0,1039669
501,203000,0,1406315
501,225654,1,1568034
501,266217,0,1150712
502,93324,0,393819
502,152193,1,1307953
502,168522,0,1421148
502,172955,0,1419600
503,20643,0,787132
503,132913,1,1021154
503,176854,0,1420748
503,206927,0,1523781
504,5558,0,257734
504,115426,0,1185128
504,127141,0,1261044
504,163671,1,1409969
505,90992,0,1121451
505,92759,0,1128271
505,95680,0,1136746
505,139937,1,1319619
506,81008,0,900292
506,89365,0,787022
506,144740,1,1337362
506,162417,0,1380774
507,233563,1,1557508
507,276368,0,1137387
508,64255,1,747047
508,75340,0,693512
508,160450,0,1108162
509,43698,1,870434
509,136458,0,1308620
510,80178,0,1044020
510,88710,0,1098103
510,173130,1,1302484
510,258456,0,1184446
511,15865,0,709006
511,18049,0,753513
511,57616,1,978297
511,80059,0,1088105
511,139682,0,826636
511,154570,0,1381560
511,170087,0,1302739
511,284477,0,1563429
511,288374,0,1301965
512,4160,0,345430
512,34991,0,884731
512,91681,0,419768
512,101761,0,1152210
512,146322,0,1343856
512,173130,1,1302484
513,78946,0,902720
513,78952,0,902730
513,173266,1,1435273
513,209437,0,1531229
513,214777,0,1543972
513,328479,0,1760291
514,72986,0,1066818
514,82871,1,419768
514,145686,0,1341548
514,168365,0,1417330
515,16931,0,737855
515,85965,1,737859
515,92113,0,1120766
515,118470,0,1202385
515,227434,0,22351
515,270199,0,1227639
516,95680,0,1136746
516,215848,1,1377637
517,6601,0,421611
517,37884,0,902379
517,38738,0,909977
517,82782,1,1086686
518,29281,0,690073
518,68290,1,1057848
518,89725,0,875012
518,152536,0,1373049
519,153783,1,1378983
519,187797,0,1116986
520,111054,1,1173249
520,202812,0,1128940
521,23522,0,801085
521,50640,0,869942
521,104903,0,1158733
521,184717,0,1462705
521,250587,1,1619009
521,250986,0,1082041
522,93320,0,393819
522,136785,1,1148170
522,149930,0,1357158
522,154109,0,1380590
522,237442,0,626581
523,96211,0,1115554
523,132781,0,1203531
523,186172,1,1463930
523,303531,0,1568422
524,47940,0,358646
524,90915,0,1110821
524,136785,0,1148170
524,147704,0,954430
524,153772,1,1378984
524,174547,0,1439845
525,141596,0,1321882
525,198139,0,1128841
525,212108,0,1536428
525,225460,1,1155223
526,35050,0,957490
526,123818,0,1084401
526,132821,1,1278118
526,181834,0,1336803
527,92819,0,896491
527,114438,1,1182185
528,68743,0,874654
528,79648,0,1086849
528,95806,0,1137167
528,126392,0,1225017
528,252931,1,916726
529,44953,0,875999
529,46160,0,959323
529,54050,0,865623
529,148709,0,1351479
529,195273,0,1487909
529,329944,1,1764355
530,144698,1,1336902
530,156050,0,1387776
530,234107,0,1585630
531,166582,1,1414815
531,240837,0,747296
531,288399,0,1301965
532,144741,0,1337362
532,146322,1,1343856
532,230095,0,1312634
532,248047,0,1109881
533,61159,0,992370
533,133753,0,925820
533,144741,0,1337362
533,149597,0,971212
533,166582,1,1414815
533,240838,0,747296
534,2138,0,169102
534,133678,0,1297868
534,145932,0,1060089
534,150863,0,1098103
534,165329,0,1412774
534,187282,0,1116986
534,288402,0,1301965
534,296449,1,1698383
534,308610,0,1712989
535,17150,0,744618
535,158960,1,1393191
535,163843,0,1410679
535,168375,0,1420774
535,171309,0,737679
535,234723,0,1586735
535,292390,0,1172584
535,311291,0,1364856
535,324308,0,1617964
536,18353,0,700731
536,18432,0,757700
536,96116,1,1138404
536,140940,0,1183136
536,188284,0,1469901
536,211592,0,1535449
537,182320,1,1409442
537,190397,0,989597
537,288368,0,1301965
538,70609,0,1064221
538,162754,0,1292723
538,171480,0,737679
538,173006,0,1031141
538,187980,1,1468748
538,288385,0,1301965
539,91877,0,483905
539,164619,0,1292723
539,233527,0,1218152
539,251656,0,1621036
539,255778,0,1258846
539,292124,1,1314558
540,46102,0,859055
540,105768,0,1151028
540,154091,0,1007396
540,154924,0,1116986
540,171927,1,1307953
540,193554,0,1223444
541,150587,0,1345683
541,173290,0,1434518
541,177182,1,1139308
542,22400,0,747296
542,96116,0,1138404
542,141023,1,1323333
542,156824,0,992370
542,188280,0,1469901
542,228959,0,1141938
543,138286,0,1234314
543,149930,0,1357158
543,150801,0,884528
543,184709,0,1405160
543,201091,1,1379561
544,11084,0,647798
544,20914,0,796746
544,20915,0,796748
544,24751,1,824997
544,28649,0,360387
544,31695,0,796752
544,59740,0,1020126
544,63334,0,796753
544,145148,0,1339974
544,185729,0,1463281
544,185906,0,1463456
544,250164,0,1513859
545,238433,1,1598289
545,262596,0,1635640
546,115622,0,1139394
546,173403,0,1387632
546,212168,0,1536428
546,238036,1,900292
547,29729,0,856104
547,134271,0,1300977
547,163597,0,1290670
547,202812,1,1128940
548,86281,0,208091
548,144123,1,1044683
548,278566,0,1668834
549,17932,0,692619
549,23595,0,466331
549,34234,1,870875
549,60429,0,1022750
549,141729,0,1302824
549,152236,0,1139308
549,153008,0,1347904
549,165066,0,1134854
550,69340,0,707846
550,75263,1,1072057
550,93324,0,393819
550,120162,0,1207420
550,124173,0,1138782
550,151927,0,1218217
550,207374,0,1524642
550,288084,0,1596305
550,330981,0,1731780
551,89503,1,1077953
551,153623,0,470737
552,24751,0,824997
552,33889,0,871728
552,216290,1,786955
552,333876,0,1779424
553,97384,0,785003
553,163139,1,1360929
553,184615,0,1462201
553,303271,0,1689120
554,111199,0,1174115
554,133751,0,925820
554,144739,0,1337362
554,147707,0,1316026
554,190567,1,1331178
554,211592,0,1535449
555,87239,0,900122
555,182328,0,1457440
555,184717,0,1462705
555,206223,0,1521208
555,277927,1,1363345
556,57623,0,978297
556,83656,0,1075164
556,105769,0,1151028
556,107860,0,1166371
556,118874,0,1203531
556,161142,0,850713
556,162754,1,1292723
556,173005,0,1031141
556,187297,0,1116986
557,45071,1,953052
557,59983,0,1019196
557,65514,0,1024353
557,212432,0,1294819
557,276767,0,1581257
558,153772,1,1378984
558,168522,0,1421148
559,40572,0,824268
559,55996,0,208091
559,88736,1,1043609
559,144739,0,1337362
559,145959,0,1323567
559,153420,0,916995
559,180923,0,1151028
559,190305,0,1386257
560,51844,1,503654
560,169348,0,1422287
560,198129,0,1128842
560,252434,0,1568422
561,93320,0,393819
561,160450,0,1108162
561,170996,1,1426995
562,134057,1,1139308
562,149930,0,1357158
562,237050,0,1535439
562,237444,0,626581
562,335798,0,1786852
563,38813,0,910765
563,50302,0,136145
563,149541,1,1106570
563,211592,0,1535449
563,288388,0,1301965
563,328479,0,1760291
564,64265,0,747045
564,173403,0,1387632
564,268548,1,1377696
564,269017,0,1647612
565,149597,0,971212
565,173388,0,947798
565,223934,1,1563558
565,254743,0,1109881
565,257524,0,1556282
565,323012,0,1617964
566,34487,1,697544
566,97179,0,1057081
566,134406,0,1300933
566,157264,0,1333186
566,306636,0,1710620
566,332908,0,153509
567,20830,1,794984
567,138353,0,786803
567,163875,0,1137800
567,173006,0,1031141
567,176615,0,1444957
567,190062,0,1172584
568,3784,0,257734
568,11639,0,643165
568,89534,0,937638
568,91134,0,1101032
568,147706,1,954430
568,328105,0,1444718
569,29281,0,690073
569,41760,1,752445
569,48185,0,964140
569,143186,0,918189
570,18049,0,753513
570,20482,0,790299
570,57623,0,978297
570,74496,0,753405
570,88761,0,1091687
570,129601,0,1278766
570,256832,0,1351159
570,276509,1,1663625
571,116986,0,967340
571,232278,0,573399
571,256034,0,1626150
571,265993,1,1643518
572,124594,1,1247375
572,163629,0,786955
573,15861,0,709005
573,48422,0,967074
573,57617,0,978297
573,86615,1,1106695
573,151849,0,1351150
573,161142,0,850713
573,163075,0,1408946
573,234807,0,1586734
573,308610,0,1712989
574,144741,1,1337362
574,232281,0,573399
574,257524,0,1556282
574,315462,0,1312634
575,4584,0,399297
575,68782,0,1059137
575,110823,0,500812
575,174547,1,1439845
576,75433,0,875154
576,122174,0,1221871
576,257524,1,1556282
576,287465,0,778578
577,54471,0,981547
577,96294,1,977895
577,287695,0,1684780
578,199434,0,1484646
578,225649,1,1568227
578,232281,0,573399
578,259370,0,1109881
579,61873,0,971319
579,63889,1,996901
579,129491,0,1060089
579,154257,0,1179134
579,203880,0,972182
580,5292,0,358646
580,15864,1,709006
580,69823,0,1062635
580,73148,0,1071011
580,159784,0,1271578
580,163075,0,1408946
580,171667,0,1430220
581,31655,1,861009
581,55518,0,982695
581,61159,0,992370
581,67479,0,1056089
581,88711,0,1098103
581,168400,0,1301965
581,173005,0,1031141
581,180923,0,1151028
582,111928,0,958578
582,112299,0,1176591
582,156050,1,1387776
582,163139,0,1360929
583,67343,0,942989
583,173005,0,1031141
583,225250,1,1567496
583,252061,0,1622645
583,255585,0,1625127
583,268540,0,1377696
584,25289,1,829384
584,76155,0,1078698
584,137758,0,1313905
585,8748,0,555095
585,28274,0,845272
585,85397,0,1101631
585,173005,0,1031141
585,235104,1,1587377
585,285834,0,1117317
586,4235,0,358632
586,19092,0,774594
586,121897,0,1220060
586,149539,0,1106570
586,166582,0,1414815
586,188859,0,1472201
586,190713,0,1331178
586,195273,1,1487909
586,228959,0,1141938
586,240838,0,747296
587,133276,0,1295538
587,137126,0,1225364
587,183119,1,1458826
587,189226,0,1472972
588,74351,0,1059054
588,132810,0,1025141
588,190469,1,1475951
588,266612,0,1643823
589,144739,0,1337362
589,288385,1,1301965
589,298954,0,1133290
590,55135,1,873358
590,95680,0,1136746
590,177533,0,1443592
590,184730,0,1407482
590,201091,0,1379561
590,204099,0,987071
590,241057,0,1528676
590,269428,0,1363345
591,155762,0,1061971
591,166130,0,1413566
591,181344,1,1454355
591,192685,0,1439388
592,3847,0,369796
592,152352,0,1371407
592,159228,0,1393936
592,162933,0,1375445
592,167127,1,1416380
592,171042,0,1427379
593,68782,0,1059137
593,76778,0,964140
593,130833,0,1260980
593,330515,1,1767220
594,162969,1,1408591
594,169346,0,1422284
594,212145,0,1536428
594,225433,0,1155228
594,225442,0,1155227
594,305911,0,1709558
595,173384,0,947798
595,202812,1,1128940
595,225438,0,1155224
595,285976,0,1130922
596,12416,0,602076
596,21327,1,477456
596,28347,0,845450
596,65859,0,1046856
596,67347,0,942989
596,89503,0,1077953
596,103698,0,1156375
596,133565,0,1268567
596,162161,0,1100325
596,198393,0,793069
597,162965,1,1408591
597,173384,0,947798
597,173392,0,1387580
597,187797,0,1116986
597,198132,0,1128842
597,202825,0,1128942
598,8509,0,476110
598,43698,1,870434
598,60620,0,993340
598,81655,0,1094108
598,216335,0,1457978
598,262509,0,1634490
599,21048,0,797409
599,51370,1,971776
599,131449,0,1288065
599,173452,0,1433549
600,96294,1,977895
600,167987,0,1418830
601,89503,0,1077953
601,114433,0,1182185
601,134057,1,1139308
601,167634,0,1346980
602,30682,0,437633
602,106871,0,1160132
602,116984,0,967340
602,122800,0,144036
602,131543,0,1288640
602,163827,1,1410679
602,171667,0,1430220
602,324308,0,1617964
603,162417,0,1380774
603,235212,1,1088050
603,285834,0,1117317
604,41760,0,752445
604,129071,0,1273674
604,147993,1,929998
605,75056,0,820318
605,147761,0,1348254
605,240836,1,747296
606,84181,0,1098699
606,92822,0,896491
606,166926,1,1278263
606,287157,0,1575164
607,67304,0,1027503
607,104836,0,906564
607,202982,1,1489452
607,289119,0,1687165
607,323719,0,1312634
608,175694,0,1392479
608,187622,0,1468272
608,257883,1,1166886
608,280430,0,1601512
609,120162,0,1207420
609,152564,0,1373396
609,153193,0,1233659
609,225383,1,1567779
610,152637,0,1084778
610,225250,1,1567496
610,280050,0,757886
610,288384,0,1301965
610,302785,0,1513623
611,59597,0,927645
611,86683,0,1106570
611,179318,1,1451517
611,223001,0,1527405
611,283148,0,1671134
611,329246,0,934692
612,258705,0,1631140
612,278440,1,1414815
613,89503,0,1077953
613,170916,0,1426824
613,230755,0,1130922
613,328186,1,1585630
614,44574,0,926494
614,94304,1,1132418
614,117198,0,648850
614,213828,0,1542848
615,20789,1,793419
615,134979,0,1302739
615,137758,0,1313905
615,182025,0,1410349
615,182327,0,1457440
615,294531,0,1696068
616,135319,0,1141244
616,187175,1,1150275
616,191571,0,1405567
616,257685,0,989597
617,91945,0,1108510
617,167386,0,1019847
617,269004,0,1647612
617,334742,1,1780692
618,114437,0,1182185
618,140532,0,1322000
618,163139,1,1360929
618,205354,0,987071
619,52222,0,965524
619,69340,0,707846
619,120162,0,1207420
619,124173,0,1138782
619,151927,1,1218217
619,269865,0,747296
619,287932,0,1651419
619,288082,0,1596305
619,330981,0,1731780
620,15574,1,483079
620,55997,0,208091
620,151028,0,1270285
620,157254,0,1333178
620,182039,0,1212231
620,208613,0,1528395
621,15170,0,446239
621,179244,1,1070495
621,270195,0,1227639
621,288388,0,1301965
622,74843,0,331537
622,97679,0,1142180
622,147700,0,954430
622,151688,0,1262645
622,162417,0,1380774
622,171480,0,737679
622,220854,0,1557353
622,301340,1,1702170
623,44964,0,952951
623,60432,1,1022766
623,202455,0,1515968
623,220315,0,1554967
624,257524,1,1556282
624,259370,0,1109881
625,79731,1,1087127
625,133051,0,757886
625,285835,0,1117317
626,112111,1,965492
626,233527,0,1218152
627,92759,1,1128271
627,139947,0,1320137
627,158346,0,984694
627,159664,0,1396221
627,182130,0,1433781
628,15007,0,462368
628,48185,0,964140
628,79828,0,1087593
628,162965,1,1408591
628,180960,0,1413416
628,269017,0,1647612
629,5124,0,21139
629,17155,0,732575
629,31815,0,819561
629,55518,0,982695
629,61159,0,992370
629,199854,1,1395209
629,201509,0,1083031
629,332908,0,153509
630,42328,0,934149
630,105867,0,930625
630,171379,0,1429017
630,199237,1,1507352
630,273056,0,1150712
630,289122,0,1687165
631,258705,1,1631140
631,286002,0,1130922
632,4022,0,377579
632,100124,0,1089640
632,121835,1,1048189
632,156426,0,806486
632,198393,0,793069
632,316015,0,1695199
633,75959,1,1078193
633,136209,0,1307480
633,180923,0,1151028
634,43698,0,870434
634,216100,1,1548042
635,129491,0,1060089
635,138829,1,1316852
635,153193,0,1233659
635,158345,0,984694
636,52856,1,977698
636,74496,0,753405
636,118016,0,1193086
636,121897,0,1220060
636,243662,0,1604113
636,243679,0,1604159
636,270253,0,1459908
636,285722,0,1563429
636,289121,0,1687165
637,149539,0,1106570
637,160731,0,549124
637,195273,1,1487909
638,29030,0,780276
638,43914,1,941800
638,80193,0,1086755
638,95724,0,1136820
638,170916,0,1426824
638,250319,0,1592795
639,10617,0,638207
639,138749,0,1309148
639,152193,1,1307953
639,285985,0,1130922
640,149539,0,1106570
640,276173,1,833704
640,288377,0,1301965
641,84937,0,989597
641,145935,0,1060089
641,159665,1,1396221
641,250239,0,964310
642,157401,0,1277591
642,169389,0,1422286
642,198151,0,1387840
642,236089,1,1591646
643,78011,0,1083898
643,83747,0,1097891
643,131835,0,1183112
643,156826,0,1302942
643,167357,0,1151028
643,184170,0,1461057
643,187295,0,1116986
643,234572,0,1586461
643,285722,1,1563429
644,3987,0,368012
644,127023,0,1260918
644,141290,0,1319891
644,252928,1,916726
644,305673,0,1708884
645,23324,0,819330
645,32482,0,865746
645,38631,0,908124
645,227442,0,22351
645,259370,1,1109881
645,288365,0,1301965
646,92432,0,1127770
646,109539,0,1170136
646,182327,0,1457440
646,304011,1,1432395
647,157401,1,1277591
647,173384,0,947798
647,201091,0,1379561
647,232272,0,573399
648,43319,0,898878
648,48234,0,889606
648,182579,0,1420749
648,204630,0,1430636
648,232139,1,1580919
648,303990,0,1432395
649,191021,0,1408591
649,198146,0,1128839
649,236091,1,1591645
649,242759,0,1576084
650,55880,0,987248
650,60427,0,1022753
650,117307,0,1164016
650,163139,0,1360929
650,181900,0,356991
650,182111,1,1456859
650,231250,0,1096865
650,246014,0,1608918
651,96116,0,1138404
651,117009,1,1147999
651,149541,0,1106570
651,180923,0,1151028
651,289119,0,1687165
651,332908,0,153509
652,51955,1,971259
652,146338,0,919842
652,153420,0,916995
652,180923,0,1151028
652,190062,0,1172584
652,288374,0,1301965
653,51842,0,503654
653,165660,1,1273674
653,173409,0,1387594
653,212144,0,1536428
654,43517,1,942913
654,95725,0,1136820
654,189226,0,1472972
654,245012,0,1352424
655,5558,1,257734
655,11639,0,643165
655,67350,0,942989
655,71340,0,937638
655,91134,0,1101032
655,235441,0,1377696
656,139944,1,1320137
656,211049,0,1534322
657,35055,1,512249
657,46102,0,859055
657,69339,0,707846
657,158271,0,691081
657,173400,0,1387632
657,303518,0,1568422
658,10705,0,641462
658,15007,0,462368
658,21327,0,477456
658,40529,0,919105
658,41367,0,927183
658,45885,0,956046
658,69209,0,848902
658,89503,0,1077953
658,132780,1,1203531
658,133565,0,1268567
659,9406,0,601589
659,20888,0,934543
659,42039,1,934605
659,143068,0,1120904
659,167265,0,1416840
659,167294,0,1416869
660,43252,0,927853
660,80481,0,1089819
660,93978,0,1131038
660,220703,1,1167035
661,173005,0,1031141
661,235444,0,1377696
661,324193,1,1617964
661,328480,0,1760291
662,142608,0,1328059
662,153776,1,1378989
663,278447,1,1414815
663,281563,0,1674890
664,107055,1,208091
664,163664,0,1218459
664,235104,0,1587377
664,280630,0,1643823
665,11678,1,649070
665,67304,0,1027503
665,88711,0,1098103
665,111035,0,1173249
665,127712,0,1203918
665,140485,0,1321797
665,150083,0,1358132
665,154250,0,1381057
665,173006,0,1031141
666,169925,1,676927
666,209437,0,1531229
666,281443,0,1626218
667,51915,1,966153
667,72017,0,1058577
667,132821,0,1278118
667,269071,0,1647845
667,288391,0,1301965
667,289122,0,1687165
668,67304,0,1027503
668,151028,0,1270285
668,195292,0,1108820
668,211425,0,1522802
668,242190,0,1578434
668,276187,1,833704
669,42816,1,939898
669,171480,0,737679
669,331646,0,1770091
670,85397,0,1101631
670,94848,0,906511
670,163875,0,1137800
670,222094,0,564636
670,276187,1,833704
671,169346,0,1422284
671,169348,0,1422287
671,212141,1,1536428
671,235441,0,1377696
671,292364,0,1116986
671,335486,0,1376276
672,133641,0,1297716
672,149539,0,1106570
672,179024,0,1351158
672,187284,0,1116986
672,289908,1,1688648
672,298163,0,1312634
672,304011,0,1432395
672,308610,0,1712989
672,332908,0,153509
673,32780,0,457745
673,82218,1,1029733
673,92113,0,1120766
673,95103,0,1098103
673,132858,0,1160307
673,228959,0,1141938
673,236093,0,1591579
673,249609,0,1109881
674,127141,0,1261044
674,235446,0,1377696
674,277173,1,1666078
675,64768,0,989597
675,132501,0,1113043
675,151876,0,1301965
675,167585,0,1316178
675,182328,1,1457440
675,233405,0,1508940
676,173559,1,1434518
676,207784,0,1524314
677,138749,1,1309148
677,153784,0,1378984
678,28351,1,845601
678,35050,0,957490
678,40410,0,158484
678,156508,0,1388528
678,162372,0,1179134
678,208613,0,1528395
679,80387,1,1089635
679,86683,0,1106570
679,110665,0,1172430
679,144739,0,1337362
680,142608,0,1328059
680,158632,0,1086095
680,278451,1,1414815
680,285985,0,1130922
681,18049,0,753513
681,59597,0,927645
681,187584,0,1176198
681,328479,1,1760291
682,34802,0,859959
682,40402,0,918457
682,45192,1,953930
682,138353,0,786803
682,173005,0,1031141
682,257524,0,1556282
683,149541,1,1106570
683,180800,0,1151028
683,188159,0,1448226
683,288365,0,1301965
684,29281,0,690073
684,50861,0,971212
684,86835,1,1108141
684,144123,0,1044683
684,173400,0,1387632
684,187797,0,1116986
684,199888,0,1083853
684,202812,0,1128940
685,125948,0,1223444
685,145935,0,1060089
685,326759,1,1379561
686,7221,0,473803
686,105767,0,1151028
686,145293,1,1340766
687,37712,0,843990
687,45092,0,779939
687,83242,0,985949
687,142690,0,1154315
687,149541,1,1106570
687,288396,0,1301965
688,74783,0,1075874
688,89295,1,941800
688,158632,0,1086095
688,220703,0,1167035
689,173403,0,1387632
689,198125,1,1387843
689,225449,0,1155229
690,165660,1,1273674
690,198139,0,1128841
690,211992,0,1536354
690,225438,0,1155224
691,22677,0,333663
691,51378,1,798107
691,153427,0,987161
691,180923,0,1151028
692,35808,0,896852
692,92760,1,1128271
692,280228,0,1665567
692,288075,0,1671761
693,75240,0,1075164
693,87784,0,1098103
693,161839,1,1090520
693,186406,0,1463803
693,204982,0,1518949
693,278213,0,1274258
694,15007,0,462368
694,48185,0,964140
694,162965,0,1408591
694,173392,0,1387580
694,173403,1,1387632
694,198129,0,1128842
695,68766,0,1059137
695,86683,0,1106570
695,132748,0,1259578
695,138609,1,914609
695,211592,0,1535449
695,233255,0,1411067
696,86683,0,1106570
696,175238,0,1442005
696,193222,1,1461135
697,20922,1,796742
697,45105,0,902502
697,59628,0,1019158
697,89422,0,483905
697,153427,0,987161
697,190062,0,1172584
698,57787,1,997969
698,288385,0,1301965
699,168522,1,1421148
699,212635,0,863854
700,139946,1,1320137
700,268548,0,1377696
701,46160,0,959323
701,67345,1,942989
701,104208,0,1059054
701,180807,0,1151028
701,288374,0,1301965
701,324646,0,1750028
702,94305,0,1131861
702,113275,0,1174756
702,241834,0,1538282
702,242229,0,1601598
702,327092,1,1163344
702,329769,0,1740633
703,47018,0,859959
703,85396,0,1101631
703,99495,1,1097725
703,153427,0,987161
703,211876,0,156344
703,285834,0,1117317
704,29281,0,690073
704,89726,0,875012
704,120747,0,1116986
704,154145,0,967726
704,174547,0,1439845
704,220854,1,1557353
705,84153,1,772362
705,154114,0,1380620
705,161995,0,1405160
705,188570,0,1471180
706,14081,0,699897
706,38729,0,909782
706,53297,1,965501
706,54466,0,861009
706,118470,0,1202385
706,310991,0,868207
707,42006,0,933748
707,84937,0,989597
707,142533,1,1327609
707,250319,0,1592795
708,54432,1,981148
708,64153,0,1038051
708,102484,0,1154082
708,199747,0,1508573
708,216309,0,1463156
708,321296,0,1743444
709,33891,1,871665
709,59827,0,698669
709,262596,0,1635640
710,156050,1,1387776
710,176458,0,1406315
710,208262,0,1527502
710,256319,0,1623656
711,153244,0,1116123
711,220234,0,1554913
711,227140,1,934549
712,242692,0,1535449
712,289116,1,1687165
712,292370,0,1172584
712,329242,0,1315187
713,148509,0,1350649
713,159228,1,1393936
713,219385,0,1553045
713,224214,0,1565098
713,274027,0,1659588
713,275027,0,1623840
714,81182,0,838557
714,95103,0,1098103
714,144741,1,1337362
714,159626,0,1151028
715,58689,1,1010452
715,187287,0,1116986
715,209850,0,1532156
716,84109,0,1086891
716,112299,0,1176591
716,156050,1,1387776
716,231159,0,971319
717,80484,1,1089819
717,129366,0,1276418
717,227975,0,1150815
